antenna_array_size,transmission_power,beamwidth,channel_gain,interference_level,user_density,carrier_frequency,mobility_speed,spectral_efficiency
69,12.012294321652824,39.98528255252482,-106.58664033464042,0.7331603781367996,921,48.50820800611979,23,1.7059354000611728
54,32.498814111975335,55.23078211669302,-130.69132118684033,0.9954215129254561,725,36.006213040827966,16,1.5125398136437973
69,16.297167792867572,38.691540758965054,-90.97633315707917,0.287511199383759,10,50.33604892764068,108,2.0081661532754045
58,36.94162868322141,53.053422640648975,-64.92142734286763,0.5382201018684752,766,34.19704396491345,64,4.630712838508917
115,16.154189214460217,44.81851805063516,-87.05778140226892,0.533323547859605,593,59.728580123732016,69,3.9237592317250054
62,15.720631619909998,11.630712902202964,-133.85575613484627,0.4056452594472375,441,30.25233426822139,68,1.0776012676008202
123,11.096490035442846,54.63493190072129,-111.62670360119337,0.1691618938424202,315,57.00258237799228,108,2.2532435464420573
71,24.162008353299978,8.654411439567617,-95.94692964473188,0.9774565631838426,918,76.75027559025474,59,3.3764017086621667
10,26.945233997878493,34.36821099012701,-107.74337950933983,0.8533171866665861,536,74.08302985656495,118,1.56460081845743
108,11.97125918285057,12.817541808640172,-73.30847916198621,0.4983330282942372,62,76.55299347945731,49,3.289006636845718
58,33.26582850085032,5.643863590199723,-74.82631962320086,0.6032454226840298,949,78.7126841169909,92,5.837168728710837
14,23.598665042440828,28.211884307020146,-91.05351839174229,0.2272610535596623,529,33.74903383316318,11,3.59616546642168
28,25.7317080798274,21.227238920978593,-110.12336438938358,0.5437870703917469,339,35.081096158164215,102,1.8016353437401316
80,23.222882408146845,31.730027158868165,-119.57309009894047,0.6949701331214758,567,58.63537434722207,46,1.3112306574414174
46,22.02289182625978,36.74599377040029,-131.53005454294964,0.5151670283865888,334,77.16849676334361,66,1.6396743711660737
25,26.789209939246536,7.405648976992104,-111.60818532107568,0.9902851705849413,123,81.58922010882169,111,1.1807281644816257
11,14.657207377921376,11.765181231806011,-106.94619862338243,0.6113416562477262,156,30.544405453699998,64,1.6755053015334367
96,15.457843914858135,35.72533180477339,-85.93416599167412,0.37097371259216905,175,47.56757463103631,26,3.3563225294895096
67,35.85356863040552,23.874204424496202,-87.34721405619412,0.7721520276158381,388,39.70918400629964,47,2.8756302665309383
21,38.38346386400898,45.10454181521964,-134.39134882869945,0.17046251158164205,148,69.57812169121864,87,1.9875164610700893
121,21.199279488392587,40.876040672556684,-108.37925476550737,0.38451581370626653,638,63.21066276953676,61,3.7283537282194446
16,18.122340194306613,51.508239964444876,-125.45769062261104,0.34695895037758584,308,34.5938417316115,43,0.963313273306301
97,29.319986297170473,43.087105466807394,-127.45498357465554,0.43180709510777726,285,54.593713705073434,18,2.5286247300445774
60,22.26202513294289,28.646209256458146,-73.81582802102032,0.7817798259287263,925,65.69922873042103,58,4.4851020725326185
9,10.761590669810346,42.01316423169378,-136.6467826626994,0.48417303216340746,798,70.84529666582208,7,2.1823490951757676
91,14.68457792098571,20.145964584048016,-106.4653699278303,0.7940144502659627,859,29.10289903812047,54,2.5196656549024086
99,31.479166865421927,21.847242432801696,-126.54370753867855,0.5764889031398659,834,76.97582656911393,107,3.1158223678074863
118,29.76771825730454,48.394183795643634,-69.65358274572208,0.34206943465755535,187,59.310476062278845,46,4.426252930969898
67,10.812879775104506,29.55307340208702,-95.43675893799718,0.8099787436834724,851,72.65500132279476,1,2.2233806029607295
78,16.659164857988483,48.91091872850939,-121.48954908985216,0.23828967055309158,363,72.43659165078559,93,2.1449967365933253
51,16.93224389764214,50.23323055175531,-99.80581702668988,0.2243829797997955,163,38.4418963149033,93,1.7050870507666678
15,30.15678230796185,52.16592857137061,-81.48109122375074,0.5045029240548358,935,34.05946661394982,112,2.09117682550929
54,10.591316132630924,55.414937971266404,-63.3505592864453,0.2608492459620889,210,67.67079979356046,38,2.4580160678001475
42,13.123257459537214,28.704187128231293,-122.36431966036648,0.009087034951216322,887,36.60348053518905,44,3.7255410563302984
85,33.99748256119568,22.537675007662635,-69.10545822965238,0.6482975272988015,124,74.74656202725981,31,3.3653879449833854
88,15.356339861630008,37.02093106267626,-65.25567086660078,0.511093821472398,680,67.94042161241578,64,4.208787537220226
43,29.58238323555624,25.414483289069516,-66.6863564374347,0.4455178144931612,563,74.30039504008944,37,4.113513381537642
57,17.145483431401797,38.059079174012815,-89.16685145104722,0.9669685146183153,768,44.44569737851403,76,1.9866180943852016
111,12.983241782780354,43.80722244541035,-89.61434764522338,0.5711991839629137,77,45.4128933225813,10,3.0540767783692218
11,17.295165729983623,42.86227601706753,-107.74314934529417,0.8634315777893845,454,64.91718559904747,9,1.3639649479984732
9,31.668007955669776,25.600408786106673,-79.80816941569697,0.13945023620516017,454,29.729527528242116,111,3.6667424048465884
13,35.67089404318857,14.177311093431404,-97.49647853192545,0.5692064631294277,335,67.95732104855824,58,3.054635351911221
61,34.90659593700975,28.679113615421414,-85.80495430173644,0.8679796267309029,855,73.96806889700306,89,3.3527434873148296
113,21.915505888553646,12.84267792450498,-105.72336769209636,0.583105757279898,717,50.833997263225726,119,2.8774404384382732
11,30.042554097119385,53.95533693510946,-81.48028287654887,0.7180141781270015,611,70.06833565486578,54,3.4534897320365863
61,16.14952886247463,24.02326034058216,-74.04227859163608,0.3720435678122074,632,37.60360043402441,19,3.979159605357806
100,18.794431907830397,13.495286097282808,-128.2850994717747,0.09244951703706661,889,45.72432166007165,80,3.3326876523594966
70,36.89007455563359,6.399626794816298,-73.36562275406176,0.4579002951270714,368,81.58677297107626,16,5.189533895655227
25,10.39005770532208,40.520231245756634,-96.77627745677542,0.3944793908388575,154,82.24804954580694,67,1.7903703274894662
97,12.565255925634043,40.02962746001088,-72.42672727278206,0.8670601823789473,284,56.19327791618734,4,2.861455358283132
51,16.23658765438082,23.733229161971042,-105.49586349271883,0.24399530235247224,518,79.38483853051324,59,2.666249726366557
41,10.795966116214592,8.944153886620805,-109.6767611693572,0.9667342275351081,188,56.750187293127,22,0.27636128515762837
81,15.443063052693919,27.52958921923776,-66.7951413986222,0.9581381198044961,762,44.03734704886365,45,3.326350145462394
69,27.491246829090766,22.116962228486646,-119.90645859612789,0.2476316430714387,847,42.67946084543245,51,4.273900800816489
107,22.64273651777494,42.241635185425515,-72.46301397710855,0.3480519554773205,840,79.12281379524819,9,5.714752390157086
21,36.780151332309245,38.31785871989797,-101.27835419924767,0.895555740873885,486,37.48455139356225,45,2.428013301327449
102,34.523306852153226,25.0526550508647,-98.87236459589923,0.9666222208961075,852,59.8797852011,27,4.111365618647174
55,20.254520550936277,16.984090484024456,-115.32253748084128,0.44343910283604404,985,58.55387874344958,96,3.115374845591208
22,17.782703002938774,59.34197813855755,-94.15662395047875,0.3209970456408978,423,68.67919265591472,42,2.0627290247320462
79,21.390772245018006,29.97008916578632,-113.9831042979031,0.526094013251542,162,55.45835991386261,25,2.3959721114104546
85,27.708848275444232,42.855082967913035,-136.8584468606678,0.6877692063657348,113,42.97571133894738,54,1.3317859585526688
94,18.041909224686286,12.730413216809843,-118.24011157245153,0.2734745153749798,84,37.31680747973682,113,1.6753467689983363
69,28.72446723547402,31.70743348126688,-139.48967652747274,0.7364731746190728,137,62.14503419282405,47,2.3312406310876095
47,22.282349565737213,6.5145195928206014,-61.731617035451464,0.051657357114641034,720,67.54449162692782,28,5.746039343852749
92,26.561415425559407,32.80003148507475,-62.7402232144202,0.04929449276441644,675,59.32367032751179,26,5.475680684304913
87,23.0837958740595,58.02095739147363,-108.3875762022156,0.3862877051455452,577,68.60932024166571,17,3.7256397238101497
116,18.83397278625753,26.131369214219013,-81.73033165282831,0.3534731920607206,799,35.783666134747804,103,3.2186399138189064
89,38.4535992088647,7.144780691620137,-112.335512127166,0.3156332153671523,354,76.53586072187245,59,4.444644614246526
118,32.908173824792826,6.702568500563894,-86.31254743312192,0.49101976266891,540,60.03175296246767,73,4.844369587539369
60,14.203395272993577,26.33927179707782,-75.56559655632168,0.32073358231157123,168,34.97641597909284,105,3.1201723772777226
31,36.05403927693739,13.801371505475672,-64.25950042462074,0.19225791846809193,547,53.40588623131542,68,5.411023184934846
33,24.62293594748541,6.284365298050226,-107.98301793202624,0.3094695490886009,435,74.46354558262513,73,3.2509511705666574
96,36.836566806822745,46.59174876725972,-77.33616136351618,0.974904272810235,690,77.36592063992381,113,4.207528220047617
67,33.995657678419455,30.218765488503987,-118.72572394943049,0.4111134169948486,32,42.55572277493188,20,1.648731801864648
116,22.756405134077003,20.908462458495997,-60.77341569650814,0.44471277685833577,56,67.11962035907493,23,4.740985492181361
48,10.674079249603523,54.50457506590644,-137.9384320988519,0.57654498995114,534,33.49918861160772,101,-0.6536589791208782
36,18.060320781548384,11.387642811028908,-91.71769547991033,0.9833407684142266,738,29.84502292766868,2,2.9524200855220606
22,26.249026439826007,57.57553559254256,-87.23952146789384,0.241601276435763,843,58.82194246009685,103,3.3783796465939706
52,29.00434659478442,22.268169455754403,-84.95635543406969,0.6812821105324338,715,66.21551686304693,94,2.894867992248148
72,17.73663056299607,53.86220197697747,-130.36899369687288,0.7159846935417241,153,71.76827021470761,61,0.49769436858658284
96,14.180682222184725,38.16185820637038,-64.91761732214957,0.6073244167930659,594,46.71189311504341,104,3.523394109131326
78,35.04790710397897,50.46890478578181,-125.50533767599337,0.08857833963664408,677,28.358897573588784,100,2.635140608505538
16,39.532065421106566,59.12072397657553,-90.17972774081272,0.6768722758275765,598,54.373558041124454,1,2.662013126548012
95,25.770705469080575,20.862299080031015,-122.18591367015321,0.06409471103617548,428,28.871944995546183,65,3.3253779668642087
8,15.150378575449105,57.86245169741761,-115.42268663829833,0.5961426495498969,690,33.059148086894,102,0.9051243027996524
115,18.169219795581068,26.42150421963312,-96.28331666175005,0.7395811772217427,982,45.96789623924616,112,3.709248146720759
15,10.551720296424001,26.203154760530726,-106.62452651483389,0.21096989061995042,808,52.044462725809744,41,2.7741978016711824
95,37.428964196814974,23.72129073399781,-127.1819519218795,0.841622007542774,94,43.37081926763067,107,1.272557510378755
70,13.532532486704234,34.777418404117185,-126.32508780633214,0.030353805533004263,425,60.00258965775893,33,3.4669115366733716
18,27.295494265427607,13.47797737481679,-106.54841694697603,0.8438128636583061,703,31.044238406995234,41,2.375320325824213
122,18.22165662061618,35.454131694690616,-79.41736173795994,0.4603290506427651,491,35.95188406317716,19,3.362947927931431
88,26.6253400754738,34.79376468255022,-68.16282825217692,0.2175879399316445,465,66.23921204154885,96,4.483730710680467
15,29.542611650555926,46.90459969326785,-133.26978701924938,0.133778144993968,836,35.817746947885475,67,2.2949847069173024
42,34.89225411121605,50.85074790656721,-108.55168739524791,0.9533071675823725,306,63.18763608637323,44,1.5242063308539497
42,16.1926381528181,29.224274267183322,-131.98035490216986,0.07266558758115671,121,31.007654141435104,107,1.7309519805777516
40,10.329874859754414,21.628328714332156,-138.67260154939217,0.19909341993592566,971,50.40602535155272,74,1.7362953368286473
12,14.106568902064218,19.263419352440195,-87.06250538848347,0.34782234743304596,239,37.75752085666503,41,2.1757451182138365
113,37.00055925544315,15.704311018767957,-91.80404464267298,0.6202348489611205,105,34.029995539435255,46,2.9704315726050248
110,36.216702326875456,8.170617020946368,-126.9584708948091,0.5448010852760984,959,59.186803092567516,4,4.540822666394086
48,27.922393065109247,23.834638835909235,-121.29497335255488,0.12564349241231398,689,79.0584674603092,88,4.368755086892769
35,28.0155058130096,19.86362306719308,-138.10337970843852,0.2897279837382146,387,31.013287635795187,48,1.9606648666650393
14,29.951100236387664,58.152956222652406,-73.2042235444477,0.23875177108602408,165,51.18548365199188,36,2.9167816585179787
80,15.261138358703487,35.673985443752414,-62.02475231611588,0.21354285449034138,430,66.9144490759994,33,3.7629242345372043
79,37.4323583777488,24.100237146677916,-129.16323705642475,0.41114433647998705,114,53.44783074283049,72,2.0781670876110727
19,22.563115746762193,36.92571805465328,-121.48198289877615,0.7040314525916569,714,72.35727703578848,69,2.7972682915314104
41,21.494155847484926,12.655818574013253,-70.52723808424528,0.21745293221723594,339,37.88049237252724,17,4.211080926984497
40,25.567531158485124,29.42240620612116,-65.88289616350521,0.3666788797029814,448,80.77768127652573,77,3.9123426162860095
55,11.408979003251652,39.44288767815851,-106.42980937545516,0.39091742684116226,141,49.18394452748973,18,1.6564638488338808
126,14.988501062682381,31.889380748584827,-135.95020221847406,0.9764565294354102,876,46.78632981193513,77,1.9971418071800413
30,32.141008492791116,27.097834035987834,-136.84865330457444,0.9546663568790689,391,76.10331869767413,39,0.9559479695147658
69,12.483960037753794,59.6616613894834,-94.08401071447916,0.8001375827520759,147,59.01268675404717,16,0.9179608218149677
95,28.094563283991647,53.41731191819098,-108.56839128854568,0.24165892081918516,952,56.404438804655186,59,5.167154245051099
44,17.36047329043963,39.287327698769204,-137.70780579378763,0.06803731409166969,852,67.9837855740637,98,2.578826113059421
106,21.678868421259295,36.31575486502555,-93.33980861499546,0.31690413772062476,279,59.89088310545997,92,2.254465684131481
51,18.660812103120996,39.136326390352124,-139.0957970728782,0.26679454943383085,559,36.938360461641345,41,1.8247370197515336
111,20.670181493948476,16.07216593023383,-77.01024334805817,0.5059258001463939,405,65.08086925757112,80,4.6652225845210955
93,31.571377155527365,26.732575879537524,-115.48537418373027,0.7777279100677931,566,35.34078836051707,106,2.0459830431008275
98,18.91365146869525,7.1702743089994625,-136.77935975926144,0.858322938878858,922,72.32217379337341,71,2.575212475750637
42,26.992139208906917,31.155032061775465,-92.93182232134774,0.8448640854105085,473,82.4355128741749,64,3.4684961276746495
72,24.28151206597299,34.866352117671475,-108.18524684535562,0.35967556122306776,684,48.7563193736127,108,2.984697241899192
106,29.910134960879443,17.52623548567653,-62.09596693142804,0.6872343434606829,459,52.461574401110695,52,4.622428147812039
108,38.10489217974274,58.021586594103255,-96.46410699970383,0.31283419752422004,340,30.553851051554677,99,2.484147866403934
54,31.97716291630751,55.02000360154831,-117.98086551703933,0.06090554323518271,262,28.755325344541806,6,2.924510201106307
85,16.448211357722702,44.71787795007482,-83.24489082928201,0.7015652656029423,690,78.67806341819802,109,2.9559045014084315
10,10.93549405183854,34.33626458209494,-118.2806397965831,0.009827552569787845,972,35.074323324155564,4,1.7861406538610245
8,17.867921328994754,52.84830378062267,-67.6605366873948,0.40918258745848857,294,52.51783111577087,23,1.684699562802289
12,27.852337921007646,12.18587891029046,-110.02224235940989,0.32937926930207573,283,72.84450431205588,27,2.5528178786383724
97,11.54277440452751,48.478038685118676,-96.01051497790358,0.6933775385188524,29,76.91253179605758,61,0.842900360787874
126,24.890987416037092,11.865144768176656,-135.9541516940617,0.7662454727603789,248,56.56687269059072,106,1.3129415655318204
21,27.905285467506676,48.681586440217295,-105.91030096382154,0.30409463597128383,279,59.07678887367724,16,3.4392843980879038
110,20.027316724508825,20.167216253824634,-73.4109168271204,0.8116270144448535,427,64.83261848548,100,3.834341176355908
34,33.12736611237466,53.23998195600039,-75.54809557093265,0.29391676050493376,954,80.87603585790434,19,3.757338505695217
16,13.197947594013154,56.92231516039688,-122.0545152917179,0.4463263599865612,319,61.14684785194778,2,0.632633600670568
86,12.254133452074264,13.18377831728136,-121.91367431915498,0.7270185270141339,40,58.77113927009904,36,1.1040577751862921
22,31.8456626861081,30.447158278596643,-74.61557502294106,0.6929202292247886,835,28.799377439629488,89,2.9000191816360354
97,24.864739486185954,58.95430579894768,-65.56812638645395,0.9873684723122,113,32.45223361122959,14,2.533769847148692
49,30.65207189283208,31.587408978523065,-132.3711262981597,0.22516102421593187,691,59.7444394643198,50,1.9907298218756926
84,23.044820158112387,52.495113738299985,-103.99530884590197,0.6623179135395824,195,79.49322132939618,47,2.5274082896323335
58,17.392060997173203,37.380233717222595,-113.00365768286169,0.6096819082757774,137,75.66802416196673,7,2.313811015095801
70,34.57306953022599,25.643144935578103,-70.34492356340485,0.9150984544900299,219,82.04184076457125,12,5.007506136286762
103,33.982476369069374,20.71809555392286,-133.3180068255985,0.15636214164487505,423,57.03087206587007,47,2.6748225836819888
110,30.840894125632804,16.177270009734798,-123.109924595357,0.751798163586933,290,71.33620161407717,2,2.2954176597365397
120,18.16435411689888,46.89890052577335,-79.80253299308046,0.5682686162687683,968,74.22201823191372,64,4.828316980579412
59,27.706920006072615,26.259727875266535,-135.89649208150274,0.2746658697879054,262,63.641741153197394,72,2.5530153147363226
103,20.829216908200806,33.120150421041316,-100.59716954285686,0.4744349141471741,28,46.6312447317979,30,2.6562791574800118
11,12.747462199799024,32.077901400065,-104.63143722562239,0.3337765970697978,721,53.84881390617869,104,2.6665537122742
101,37.51940726386728,36.75034660782222,-113.2479056809001,0.5793134027884609,741,75.18543897339623,117,4.421824227143704
108,14.104558927568842,52.606743009350375,-108.4342147744861,0.8890006108146659,145,44.42013592901902,25,1.0568922837896595
30,38.50712061462407,58.94066389708862,-97.60475304558136,0.569304984412202,232,78.80587221966567,80,2.2102264502900475
110,23.380173188738674,27.41713147155993,-127.09061132892936,0.631722418326584,12,40.63934877824658,55,0.6316689464677425
116,15.55398786515859,50.513540715846666,-94.24032973731258,0.5187478471147094,972,69.22340283362294,33,3.844278241877884
22,26.257028421350743,47.04902870600947,-75.5654136560011,0.051165506445475906,245,62.68075788901561,8,3.4525235553238085
50,36.188375076292246,36.54409233005653,-79.18712561678728,0.23285855687609425,863,69.22796926164193,61,4.692072709350014
36,31.966746592286835,57.58259289865632,-127.68800762449811,0.49200172943208276,474,52.05411648379271,119,1.292471713017543
43,34.19683443584349,16.026098354062153,-128.0600424206821,0.31023528374470477,237,79.29525844046915,114,1.877928657338361
20,29.763501001321522,11.009531567029178,-118.54605058040693,0.18176359776119422,922,62.78597113263125,12,4.807483384171392
39,30.768296935535574,51.96790818254822,-111.11402189271702,0.5041328419184383,663,43.8562692504841,68,2.636911690561068
78,35.47586954695958,29.153239914856158,-107.32355348732139,0.3228097934478503,508,63.1150288858679,40,3.6841558286989606
66,17.490040265775576,51.583286981388326,-85.62422265333238,0.2581076431734147,530,43.77486609638672,76,2.9591170941778286
122,24.682748909294215,54.11996128574782,-135.46556542673318,0.4639854174403808,711,44.14978154679308,0,2.1227460650760435
93,16.636283254588065,8.435167649048928,-137.2261836619147,0.13328425808217315,871,49.97791813914773,88,2.77633171259957
35,39.630040239899415,53.59056196423334,-108.64715496448727,0.9277457330754073,926,74.88367296630155,46,2.8625669346869795
73,38.321780190598396,29.65754804531822,-84.22690462896156,0.867702097919239,981,55.51638309166956,3,4.830777558587995
49,11.182804341055178,33.07378689523277,-124.52517256348139,0.7076205857405353,686,65.3395463226614,99,1.3914747931039848
52,31.167255175470654,39.46258811012656,-88.67964149949987,0.10621382758845621,148,49.55822571509547,62,3.2235614508022787
69,37.757449522469976,55.95104337015477,-119.21374896477604,0.775877254469693,285,42.49829918937848,51,0.9992174167177172
64,15.417260353820005,6.051385193637022,-69.1131112949187,0.807957328109019,300,80.50520883939272,9,3.5241936297550183
124,27.038356916578884,31.22639075747994,-68.34480445867068,0.7677646177143377,62,61.196968591768446,27,3.1573409959746255
13,37.46464892764126,42.824712333680836,-116.21702365749388,0.11396588711924116,696,79.3673236220495,5,2.145468526799946
35,11.018379357573965,44.74888267340256,-121.60049968294075,0.6439079570677647,119,39.18771512090733,26,1.6297343052913253
35,30.922608017405196,43.08928373454094,-107.0956822347015,0.8343247957493986,724,36.0791790152113,119,1.5844534926899552
115,18.920470221176522,12.393932117446703,-120.75747318558811,0.5773534012196677,957,75.0702598918147,11,3.7975170931584916
51,37.73188586129591,21.466757360442468,-86.20929253666371,0.646407375228089,657,65.45044669394883,61,3.601655712673094
91,39.131747354961036,24.72935389793574,-73.91482523613716,0.4583634794263062,13,38.261817458950276,51,3.291882010806679
37,38.32799467340302,49.244046422372776,-86.15262952710265,0.5287073198840526,676,42.81478353649457,47,3.5746906174914246
69,24.226426499723914,20.331792982800415,-74.05196422005204,0.034376858351725215,693,72.03651678389211,66,5.873833081099973
82,35.86127952967941,16.588773012696173,-108.24062702340207,0.6389630219732846,945,52.96277409977648,45,4.373078577791984
126,35.33648195605211,57.65964104709529,-127.49464234329113,0.08144721289115919,879,64.87972785783501,96,3.89163731118624
99,19.573014197297667,5.48748068124079,-80.96392420819262,0.4350145943402234,56,45.5093612174806,73,3.779692079169454
96,34.86746422452032,59.880147062508804,-111.1620395886757,0.2926550976674078,103,48.96764740261822,94,1.8954046445730979
110,11.110229041464779,42.22517143715676,-86.2983339816694,0.5454279502117131,949,82.48919072427077,14,4.267382683592992
69,27.88809635446159,50.56581146970144,-118.34848464145875,0.13341633552320709,569,41.61893979460952,70,2.265913911140082
104,16.90026511863109,21.204066799040625,-133.50162921546618,0.6916434019733182,761,55.85510073700827,35,3.366535698373147
8,13.617006573318363,5.787340271688299,-60.593456360978934,0.7950115369284704,868,74.44212887547927,13,4.774458935782794
34,12.308596048876275,45.582823520884155,-127.50387936555205,0.1633544497431565,222,41.15727675162219,119,0.35770435919437304
69,30.888663276344193,50.87795283503717,-60.92632048292151,0.10431308735188216,445,50.83675661763819,111,4.076260786842017
123,20.196248913041984,45.726187257443556,-61.81760539468422,0.14551548278735915,861,61.830020805349356,77,5.391867794216788
84,31.743003145862843,12.856765801546123,-76.49455168735683,0.8771275618985017,517,54.46534833113064,2,4.258949141799669
112,11.960690223968271,46.4385357241333,-87.2461630334402,0.5281892617563562,845,53.27262466136746,112,2.468911427030345
10,19.45871013491831,47.29075301592025,-93.77543597991323,0.4672609960075026,660,47.9380352227168,116,2.5736799509587156
110,26.184738771260115,41.21972836185302,-70.71187636977322,0.10671181910235428,214,60.26554802762088,109,3.875504941733233
77,33.721694945168906,47.13637630375724,-116.84483827044096,0.6495560067569618,390,62.34049838579857,113,3.0212532348156875
79,19.562575087962095,51.52567918227527,-102.58550300120984,0.8679995918950899,82,63.93092474957494,66,1.2422677957507096
34,28.776741293110273,38.74822628306021,-90.44880245067985,0.828185869323453,525,31.870245934831612,85,0.9312887957722045
16,36.57933244708562,9.873259268332347,-107.10476193044072,0.6260547089808013,85,62.70687966416269,18,1.9055335873203119
69,28.475895645469137,31.8195295316966,-105.80108367277856,0.07527871665167363,850,80.4280448329678,98,3.3317065014492044
44,16.988784242609015,9.270713406938278,-113.57722659983324,0.11239702717601296,86,57.7542429540446,75,1.4556310076136656
104,10.732023446696141,27.414866706783695,-94.86145466523712,0.049308987109824676,825,67.33968953800843,53,3.5500927758626766
58,36.1029662170279,27.39085690190952,-71.95403775879072,0.2574792164924693,777,58.62027692675698,68,5.418977729769269
113,10.638082325511615,8.630541427713286,-123.87772975949497,0.13566146716037775,419,75.01073402255884,9,3.15453386361835
51,36.24105018052598,24.185129368321363,-65.24535689972468,0.2600480402524339,623,79.12707020286629,104,5.5784578153325866
